创业者 n 0
团队 n 0
多一份 m 0
专业 n 0
自信 v 0
职业 n 0
经理人 n 0
多一份 m 0
执着 v 0
热忱 n 0
激情 n 0
弥足珍贵 i 0
创新 v 0
倍感 n 0
珍惜 a 0
价值 n 0
远远 d 0
不止 v 0
技术 n 0
更 d 0
希望 v 0
成为 v 0
产品 n 0
灵魂 n 0
工程师 n 0
成为 v 0
用户 n 0
习惯 n 0
引导者 n 0
成为 v 0
充满 a 0
代码 n 0
艺术 n 0
幻想 n 0
实践者 n 0
每天 r 0
平均 a 0
家 m 0
企业 n 0
启用 v 0
泛微 d 0
协同 n 0
办公 n 0
产品 n 0
每周 r 0
平均 a 0
家 m 0
使用 v 0
泛微 d 0
协同 n 0
办公 n 0
产品 n 0
客户 n 0
顺利 ad 0
验收 v 0
每月 r 0
至少 d 0
推出 v 0
新 a 0
产品 n 0
功能 n 0
建立 v 0
客户 n 0
导向 n 0
卓越 nr 0
技术 n 0
品管 n 0
体系 n 0
每年 r 0
保持 v 0
业绩 n 0
增长势头 n 0
全力 n 0
实现 v 0
规划 n 0
目标 n 0
泛微 d 0
客户 n 0
/ x 0
服务 vn 0
/ x 0
技术 n 0
/ x 0
产品 n 0
/ x 0
员工 n 0
/ x 0
始终 d 0
坚持 v 0
实事求是 n 0
数字 n 0
说话 v 0
泛微 d 0
现在 t 0
需要 v 0
一起 m 0
智创 n 0
未来 t 0
即刻 d 0
加入 v 0
泛微 d 0
携手 v 0
书写 n 0
oa eng 0
历史 n 0
公司 n 0
现有 b 0
移动端 nz 1
产品 n 0
android eng 1
app eng 1
更新 d 0
上架 v 0
/ x 0
迭代 v 0
优化 vn 0
负责 v 0
android eng 1
新 a 0
产品 n 0
架构设计 n 0
研发 j 0
解决 v 0
研发 j 0
过程 n 0
中 f 0
出现 v 0
关键技术 n 0
问题 n 0
产品 n 0
/ x 0
ui eng 1
/ x 0
后台 n 0
运营 vn 0
人员 n 0
沟通 v 0
持续 vd 0
优化 vn 0
相关 v 0
产品 n 0
质量 n 0
/ x 0
性能 n 0
用户 n 0
体验 n 0
按时 d 0
保质 n 0
完成 v 0
app eng 1
产品 n 0
外围 f 0
系统 n 0
接口 v 0
需求 v 0
分析 vn 0
/ x 0
设计 vn 0
/ x 0
编码 n 0
测试 nz 1
工作 vn 0
公司 n 0
业务 n 0
发展 vn 0
需要 v 0
进行 v 0
新 a 0
技术 n 0
学习 v 0
研究 vn 0
满足 v 0
产品 n 0
需求 v 0
公司 n 0
要求 v 0
编写 v 0
维护 v 0
相关 v 0
软件工程 l 0
技术 n 0
文档 n 0
本科 r 0
以上学历 l 0
计算机 n 0
相关 v 0
专业 n 0
年 m 0
android eng 1
开发 v 0
经验 n 0
至少 d 0
款 m 0
独立 v 0
完成 v 0
主要 b 0
负责 v 0
上架 v 0
产品 n 0
熟悉 v 0
android eng 1
平台 n 0
应用软件 l 0
开发 v 0
流程 n 0
/ x 0
android eng 1
体系 n 0
架构 n 0
/ x 0
应用 v 0
开发 v 0
框架 n 0
熟悉 v 0
android eng 1
常用 b 0
开发技术 n 0
工具 n 0
包括 v 0
限于 v 0
ui eng 1
/ x 0
布局 n 0
/ x 0
多线程 nz 1
/ x 0
服务 vn 0
调用 vn 0
/ x 0
sqlite eng 1
androidstudio eng 1
/ x 0
sdk eng 1
熟练掌握 i 0
tcp eng 1
/ x 0
ip eng 1
/ x 0
http eng 1
网络 n 0
传输 vn 0
协议 n 0
android eng 1
前端 nz 1
后台 n 0
通信 j 0
机制 n 0
xml eng 1
/ x 0
json eng 1
常用 b 0
技术 n 0
具有 v 0
主流 b 0
第三方 m 0
开源 n 0
库 n 0
使用 v 0
经验 n 0
具有 v 0
创业 n 0
激情 n 0
/ x 0
团队精神 n 0
良好 a 0
沟通 v 0
能力 n 0
积极主动 n 0
乐观 a 0
向上 d 0
良好 a 0
责任感 n 0
严谨 a 0
工作作风 n 0
承受 v 0
工作 vn 0
压力 n 0
有效 a 0
完成 v 0
工作 vn 0
任务 n 0
具有 v 0
良好 a 0
规范 n 0
意识 n 0
较强 a 0
学习 v 0
能力 n 0
前沿技术 n 0
善于 v 0
钻研 n 0
电商 n 0
app eng 1
研发 j 0
经验 n 0
优先 vn 0
产品设计 n 0
完成 v 0
安卓 nz 1
客户端 n 0
产品 n 0
代码 n 0
研发 j 0
工作 vn 0
参与 v 0
安卓 nz 1
客户端 n 0
产品 n 0
需求 v 0
分析 vn 0
产品设计 n 0
提供 v 0
实现 v 0
评估 vn 0
系统 n 0
设计 vn 0
前端 nz 1
后端 nz 1
工程师 n 0
协作 vn 0
完成 v 0
api eng 1
设计 vn 0
参与 v 0
设计 vn 0
代码 n 0
view eng 1
参与 v 0
框架 n 0
设计 vn 0
调研 vn 0
新 a 0
技术 n 0
技术革新 l 0
方案 n 0
完成 v 0
原型 n 0
开发 v 0
推送 v 0
产品 n 0
重构 n 0
工作 vn 0
制定 v 0
产品 n 0
研发 j 0
工作 vn 0
分配 vn 0
时间 n 0
计划 n 0
精通 a 0
java eng 1
编程语言 n 0
熟悉 v 0
jni eng 1
编程 n 0
精通 a 0
android eng 1
开发 v 0
良好 a 0
编程 n 0
习惯 n 0
精通 a 0
android eng 1
应用 v 0
开发 v 0
框架 n 0
ui eng 1
实现 v 0
相关 v 0
技术 n 0
独立 v 0
开发 v 0
高性能 n 0
android eng 1
应用 v 0
年 m 0
android eng 1
相关 v 0
开发 v 0
经验 n 0
成功 a 0
案例 n 0
安卓 nz 1
客户端 n 0
做 v 0
数据 n 0
跟踪 v 0
/ x 0
性能 n 0
优化 vn 0
/ x 0
错误 n 0
分析 vn 0
经验 n 0
了解 v 0
后端 nz 1
api eng 1
设计 vn 0
/ x 0
网络 n 0
传输 vn 0
相关 v 0
知识 v 0
了解 v 0
native eng 1
html5 eng 1
混合 vn 0
模式 n 0
开发 v 0
整体 n 0
客户端 n 0
框架 n 0
设计 vn 0
经验 n 0
优先 vn 0
负责 v 0
公司 n 0
产品 n 0
桃 ns 0
宝宝 nr 0
android eng 1
端的 z 0
产品 n 0
研发 j 0
参与 v 0
需求 v 0
整理 n 0
技术 n 0
预研 vn 0
设计 vn 0
开发 v 0
解决 v 0
研发 j 0
过程 n 0
中 f 0
关键问题 n 0
技术难题 n 0
年 m 0
android eng 1
开发 v 0
经验 n 0
大专 n 0
以上学历 l 0
产品开发 l 0
中 f 0
担任 v 0
重要 a 0
开发 v 0
角色 n 0
精通 a 0
mvc eng 1
mvp eng 1
mvvm eng 1
架构 n 0
熟悉 v 0
rxjava eng 1
/ x 0
rxandroid eng 1
retrofit eng 1
okhttp eng 1
eventbus eng 1
glide eng 1
/ x 0
imageloader eng 1
dagger eng 1
第三方 m 0
框架 n 0
第三方 m 0
社交 n 0
软件开发 l 0
经验 n 0
im eng 1
聊天 nz 0
直播 vn 0
相关 v 0
使用 v 0
网易 n 0
云 ns 0
sdk eng 1
/ x 0
声网 n 0
优先 vn 0
考虑 v 0
负责 v 0
android eng 1
平台 n 0
软件开发 l 0
参与 v 0
方案 n 0
讨论 v 0
技术 n 0
调研 vn 0
负责 v 0
方案 n 0
升级 vn 0
/ x 0
更新 d 0
负责 v 0
android eng 1
平台 n 0
软件 n 0
部分 n 0
改进 v 0
完善 v 0
工作 vn 0
包括 v 0
产品化 n 0
阶段 n 0
测试 nz 1
/ x 0
试产 vn 0
问题 n 0
跟进 v 0
不断 d 0
提升 v 0
产品 n 0
稳定性 n 0
改善 v 0
人性化 n 0
设计 vn 0
软件工程 l 0
/ x 0
计算机科学 n 0
技术 n 0
相关 v 0
专业 n 0
年 m 0
相关 v 0
行业 n 0
经验 n 0
熟悉 v 0
linux eng 1
操作系统 l 0
/ x 0
/ x 0
c++ eng 1
开发 v 0
语言 n 0
熟悉 v 0
java eng 1
/ x 0
androidframework eng 1
框架 n 0
熟悉 v 0
android eng 1
apk eng 1
应用 v 0
开发 v 0
良好 a 0
团队 n 0
合作 vn 0
意识 n 0
/ x 0
善于 v 0
沟通 v 0
肯 v 0
钻研 n 0
学习 v 0
耐心 a 0
责任心 n 0
具备 v 0
良好 a 0
心理素质 n 0
承受 v 0
一定 d 0
工作 vn 0
压力 n 0
熟悉 v 0
网络 n 0
编程 n 0
熟悉 v 0
prot eng 0
oc eng 1
olbuffer eng 0
优先 vn 0
考虑 v 0
系统 n 0
级 q 0
产品 n 0
定制 v 0
特定 d 0
硬件 n 0
进行 v 0
优化 vn 0
android eng 1
软件开发 l 0
技术 n 0
评估 vn 0
/ x 0
可行性 n 0
分析 vn 0
/ x 0
框架 n 0
搭建 v 0
负责 v 0
项目 n 0
重点 n 0
/ x 0
难点 d 0
技术 n 0
分析 vn 0
解决方案 n 0
制定 v 0
执行 v 0
完善 v 0
遵守 v 0
团队 n 0
编码 n 0
规范 n 0
编写 v 0
高质量 n 0
/ x 0
结构 n 0
清晰 a 0
/ x 0
易读 v 0
/ x 0
易 a 0
维护 v 0
代码 n 0
本科 r 0
以上学历 l 0
计算机 n 0
软件工程 l 0
相关 v 0
专业 n 0
优先 vn 0
年 m 0
android eng 1
开发 v 0
经验 n 0
丰富 a 0
android eng 1
应用 v 0
架构 n 0
经验 n 0
独立 v 0
承担 v 0
架构设计 n 0
主导 b 0
项目 n 0
精通 a 0
android eng 1
开发 v 0
平台 n 0
底层 n 0
框架 n 0
android eng 1
app eng 1
/ x 0
framework eng 1
层 q 0
开发 v 0
经验 n 0
熟悉 v 0
底层 n 0
虚拟机 b 0
/ x 0
相关 v 0
c库 eng 1
技术 n 0
架构 n 0
jni eng 1
/ x 0
ndk eng 1
研究者 n 0
优先 vn 0
精通 a 0
常用 b 0
软件架构 l 0
模式 n 0
熟悉 v 0
算法 nz 1
数据结构 nz 1
多线程 nz 1
网络 n 0
编程 n 0
socket eng 1
/ x 0
http eng 1
/ x 0
webservice eng 1
能够 v 0
承受 v 0
工作 vn 0
压力 n 0
具有 v 0
很强 a 0
学习 v 0
能力 n 0
具有 v 0
良好 a 0
沟通交流 n 0
团队 n 0
合作 vn 0
能力 n 0
android eng 1
端 v 0
语音 n 0
相关 v 0
应用 v 0
开发 v 0
经验 n 0
优先 vn 0
公司 n 0
要求 v 0
独立 v 0
完成 v 0
android eng 1
系统 n 0
平台 n 0
应用 v 0
程序开发 nr 0
设计 vn 0
/ x 0
调试 vn 0
工作 vn 0
项目 n 0
任务 n 0
计划 n 0
独立 v 0
按时 d 0
完成 v 0
软件 n 0
高质量 n 0
编码 n 0
测试 nz 1
工作 vn 0
规范 n 0
文档 n 0
编写 v 0
/ x 0
维护 v 0
项目 n 0
相关 v 0
工作 vn 0
开发 v 0
流程 n 0
编写 v 0
相应 v 0
模块 n 0
设计 vn 0
文档 n 0
按时 d 0
需 v 0
完成 v 0
客户端 n 0
软件 n 0
维护 v 0
更新 d 0
本科 r 0
以上学历 l 0
计算机软件 n 0
相关 v 0
专业 n 0
年 m 0
工作 vn 0
经验 n 0
实际 n 0
android eng 1
开发 v 0
经验 n 0
通信 j 0
行业 n 0
经验 n 0
扎实 a 0
编程 n 0
功底 n 0
编程 n 0
经验 n 0
熟悉 v 0
java eng 1
开发 v 0
语言 n 0
熟悉 v 0
android eng 1
程序设计 n 0
了解 v 0
android eng 1
sdk eng 1
相关 v 0
开发工具 l 0
使用 v 0
理解 v 0
android eng 1
体系结构 n 0
掌握 v 0
android eng 1
中 f 0
界面 n 0
绘制 n 0
/ x 0
后台 n 0
运行 v 0
/ x 0
数据 n 0
存储 j 0
原理 n 0
熟悉 v 0
xml eng 1
/ x 0
http eng 1
/ x 0
tcp eng 1
/ x 0
ip eng 1
协议 n 0
良好 a 0
语言表达 n 0
能力 n 0
善于 v 0
沟通 v 0
/ x 0
合作 vn 0
良好 a 0
团队 n 0
意识 n 0
高度 n 0
责任心 n 0
车机 n 0
经验 n 0
优先 vn 0
计算机 n 0
相关 v 0
专业本科 n 0
以上学历 l 0
年 m 0
相关 v 0
工作 vn 0
经验 n 0
扎实 a 0
java eng 1
语言 n 0
基础 n 0
熟 a 0
掌握 v 0
xml eng 1
json eng 1
解析 vn 0
熟练掌握 i 0
共享 v 0
参数 n 0
数据库 nz 1
常见 a 0
存储 j 0
更新 d 0
方式 n 0
熟练掌握 i 0
android eng 1
生命周期 n 0
/ x 0
widget eng 1
组件 n 0
/ x 0
项目 n 0
要求 v 0
开发 v 0
自定义 l 0
控件 n 0
熟练掌握 i 0
常用 b 0
开发 v 0
框架 n 0
/ x 0
常用 b 0
第三方 m 0
api eng 1
调用 vn 0
/ x 0
android eng 1
网络通信 nt 0
机制 n 0
了解 v 0
handler eng 1
消息 n 0
机制 n 0
/ x 0
内存优化 nz 1
线程 n 0
优化 vn 0
能够 v 0
进行 v 0
jni eng 1
开发 v 0
拥有 v 0
独立 v 0
开发 v 0
客户端程序 n 0
能力 n 0
了解 v 0
掌握 v 0
常用 b 0
设计模式 n 0
蓝牙 ns 0
/ x 0
wifi eng 1
调试 vn 0
经验 n 0
熟悉 v 0
c++ eng 1
语言 n 0
优先 vn 0
考虑 v 0
负责 v 0
公司 n 0
app eng 1
架构 n 0
搭建 v 0
核心 n 0
功能 n 0
实现 v 0
独立 v 0
完成 v 0
android eng 1
客户端程序 n 0
开发 v 0
产品 n 0
需求 v 0
开发 v 0
相关 v 0
移动端 nz 1
产品 n 0
熟悉 v 0
android eng 1
sdk eng 1
熟练掌握 i 0
android eng 1
app eng 1
开发 v 0
流程 n 0
熟练 a 0
使用 v 0
androidstudio eng 1
开发工具 l 0
了解 v 0
安卓 nz 1
安卓 nz 1
新 a 0
特性 n 0
适配 v 0
熟悉 v 0
设备 vn 0
os eng 1
/ x 0
分辨率 n 0
适配 v 0
mvp eng 1
开发 v 0
架构 n 0
熟悉 v 0
rxjava eng 1
/ x 0
okhttp eng 1
/ x 0
retrofit eng 1
/ x 0
greendao eng 1
/ x 0
glide eng 1
/ x 0
fresco eng 1
/ x 0
eventbus eng 1
大部分 m 0
主流 b 0
框架 n 0
基本 n 0
用法 n 0
了解 v 0
blockcanary eng 1
/ x 0
leakcanary eng 1
/ x 0
stetho eng 1
/ x 0
fiddler eng 1
辅助工具 n 0
使用 v 0
git eng 1
同步 d 0
代码 n 0
熟练 a 0
使用 v 0
ui eng 1
组件 n 0
实现 v 0
复杂 a 0
ui eng 1
效果 n 0
确保 v 0
性能 n 0
自定义 l 0
view eng 1
开发 v 0
能力 n 0
更好 d 0
工作 vn 0
认真负责 n 0
责任心 n 0
强 a 0
团队 n 0
意识 n 0
热衷 n 0
接受 v 0
掌握 v 0
新 a 0
技术 n 0
能够 v 0
承受 v 0
一定 d 0
工作 vn 0
压力 n 0
音视频 n 0
多媒体 n 0
相关 v 0
功能 n 0
开发 v 0
经验 n 0
优先 vn 0
项目 n 0
开发 v 0
需要 v 0
完成 v 0
软件 n 0
组长 v 0
分配 vn 0
android eng 1
手机软件 n 0
开发 v 0
任务 n 0
项目 n 0
任务 n 0
计划 n 0
完成 v 0
软件 n 0
编码 n 0
工作 vn 0
态度端正 n 0
/ x 0
具备 v 0
饱满 v 0
工作 vn 0
热情 n 0
具有 v 0
良好 a 0
编码 n 0
习惯 n 0
逻辑思维 l 0
能力 n 0
具有 v 0
良好 a 0
沟通 v 0
团队 n 0
协作 vn 0
能力 n 0
了解 v 0
android eng 1
开发 v 0
平台 n 0
使用 v 0
eclipse eng 1
android eng 1
sdk eng 1
开发工具 l 0
负责 v 0
应用 v 0
产品 n 0
定制 v 0
项目 n 0
客户端 n 0
开发 v 0
全日制 nz 0
本科 r 0
以上学历 l 0
信息安全 nz 0
/ x 0
计算机相关 n 0
专业 n 0
毕业 n 0
年 m 0
android eng 1
平台 n 0
应用 v 0
开发 v 0
经验 n 0
熟悉 v 0
android eng 1
应用 v 0
开发 v 0
框架 n 0
独立 v 0
开发 v 0
高性能 n 0
/ x 0
高质量 n 0
android eng 1
应用 v 0
熟练 a 0
使用 v 0
sqlite eng 1
数据库 nz 1
掌握 v 0
常用 b 0
xml eng 1
/ x 0
json eng 1
数据 n 0
解析 vn 0
方法 n 0
熟练掌握 i 0
android eng 1
平台 n 0
相关 v 0
原理 n 0
tcp eng 1
/ x 0
http eng 1
网络协议 nz 1
实战经验 n 0
android eng 1
平台 n 0
即时 c 0
通信 j 0
地图 n 0
应用 v 0
项目 n 0
产品开发 l 0
经营 vn 0
优先 vn 0
考虑 v 0
统招 v 0
本科 r 0
以下 f 0
请勿 v 0
投 vn 0
谢谢 nr 0
/ x 0
完成 v 0
android eng 1
平台 n 0
业务 n 0
项目 n 0
设计 vn 0
/ x 0
编码 n 0
/ x 0
测试 nz 1
优化 vn 0
编写 v 0
相关 v 0
开发 v 0
文档 n 0
技术 n 0
文档 n 0
设计 vn 0
文档 n 0
测试 nz 1
文档 n 0
开发 v 0
不同 a 0
android eng 1
操作系统 l 0
版本 n 0
屏幕 n 0
尺寸 n 0
应用 v 0
完成 v 0
兼容性 l 0
测试 nz 1
开发 v 0
app eng 1
/ x 0
sdk eng 1
进行 v 0
版本 n 0
更新 d 0
维护 v 0
学习 v 0
研究 vn 0
新 a 0
移动 vn 0
互联网 n 0
技术 n 0
满足 v 0
产品 n 0
需求 v 0
二 m 0
/ x 0
三年 m 0
android eng 1
相关 v 0
开发 v 0
经验 n 0
熟悉 v 0
android eng 1
系统 n 0
架构 n 0
相关 v 0
技术 n 0
api eng 1
调用 vn 0
熟练 a 0
使用 v 0
android eng 1
ui eng 1
组件 n 0
熟悉 v 0
android eng 1
网络通信 nt 0
机制 n 0
熟悉 v 0
常用 b 0
json eng 1
/ x 0
xml eng 1
数据格式 n 0
配合 v 0
美工 j 0
服务器端 n 0
完成 v 0
项目 n 0
任务 n 0
较强 a 0
学习 v 0
能力 n 0
良好 a 0
团队 n 0
合作 vn 0
精神 n 0
移动 vn 0
互联网 n 0
浓厚 a 0
兴趣 n 0
反编译 n 0
工作 vn 0
经验 n 0
优先 vn 0
考虑 v 0
薪资 n 0
待遇 n 0
基本 n 0
薪资 n 0
技能 n 0
薪资 n 0
绩效 b 0
薪资 n 0
全勤奖 nz 0
工龄 n 0
工资 vn 0
福利待遇 n 0
五险 n 0
下午茶 n 0
生日会 l 0
节日 t 0
礼品 n 0
团建 a 0
活动 vn 0
负责 v 0
android eng 1
手机 n 0
客户端 n 0
软件 n 0
设计 vn 0
研发 j 0
ui eng 1
设计图 n 0
进行 v 0
android eng 1
手机 n 0
客户端 n 0
软件 n 0
封装 v 0
开发 v 0
组 zg 0
提供 v 0
数据 n 0
接口 v 0
进行 v 0
数据 n 0
交互 v 0
负责 v 0
客户端 n 0
产品 n 0
架构设计 n 0
分析 vn 0
发现 v 0
系统 n 0
优化 vn 0
点 m 0
负责 v 0
软件 n 0
代码 n 0
编写 v 0
/ x 0
调试 vn 0
后期 t 0
维护 v 0
年 m 0
android eng 1
平台 n 0
开发 v 0
经验 n 0
精通 a 0
java eng 1
语言 n 0
熟悉 v 0
android eng 1
应用 v 0
开发 v 0
框架 n 0
/ x 0
sdk eng 1
常用 b 0
调测 vn 0
方法 n 0
熟悉 v 0
androidui eng 1
界面 n 0
常用 b 0
组件 n 0
/ x 0
常用 b 0
布局 n 0
方法 n 0
熟悉 v 0
android eng 1
多线程 nz 1
设计 vn 0
/ x 0
网络 n 0
编程 n 0
/ x 0
数据 n 0
存储 j 0
io eng 1
/ x 0
多媒体 n 0
开发 v 0
吃苦耐劳 i 0
/ x 0
责任心 n 0
强 a 0
/ x 0
做事 v 0
积极主动 n 0
/ x 0
团队 n 0
合作 vn 0
精神 n 0
逻辑思维 l 0
严谨 a 0
/ x 0
关注 v 0
新 a 0
技术 n 0
持续 vd 0
学习 v 0
能力 n 0
工作 vn 0
地址 n 0
中原区 ns 0
西 f 0
三环路 nz 0
279 m 0
号 m 0
大学 n 0
科技园 n 0
13 m 0
号 m 0
楼 n 0
12 m 0
层 q 0
负责 v 0
公司 n 0
移动端 nz 1
android eng 1
开发 v 0
独立 v 0
完成 v 0
软件产品 l 0
架构 n 0
/ x 0
编码 n 0
负责 v 0
android eng 1
端 v 0
架构设计 n 0
/ x 0
优化 vn 0
/ x 0
维护 v 0
确保 v 0
软件 n 0
稳定性 n 0
负责 v 0
模块 n 0
设计 vn 0
/ x 0
开发 v 0
/ x 0
测试 nz 1
/ x 0
维护 v 0
/ x 0
bug eng 1
修复 v 0
/ x 0
功能 n 0
优化 vn 0
确保 v 0
公司 n 0
产品设计 n 0
/ x 0
实现 v 0
/ x 0
测试 nz 1
工作 vn 0
按时 d 0
保质 n 0
完成 v 0
编写 v 0
相关 v 0
技术 n 0
文档 n 0
计算机相关 n 0
专业本科 n 0
以上学历 l 0
年 m 0
移动 vn 0
客户端 n 0
开发 v 0
经验 n 0
负责 v 0
成熟 a 0
线 n 0
应用 v 0
android eng 1
基础架构 n 0
/ x 0
组件 n 0
/ x 0
数据 n 0
存储 j 0
/ x 0
性能 n 0
优化 vn 0
/ x 0
内存优化 nz 1
深刻 d 0
了解 v 0
阅读 v 0
android eng 1
源码 n 0
/ x 0
优秀 a 0
开 v 0
源代码 n 0
具有 v 0
良好 a 0
职业道德 n 0
踏实 a 0
细心 n 0
责任心 n 0
强 a 0
较强 a 0
沟通 v 0
/ x 0
协调 v 0
能力 n 0
团队 n 0
协作 vn 0
精神 n 0
下面 f 0
聊 v 0
点 q 0
干货 n 0
其实 d 0
拉 v 0
入伙 v 0
事件 n 0
高能 n 0
可行 v 0
零食 n 0
饮料 n 0
随便 d 0
吃 v 0
理疗 n 0
保健 nr 0
设备 vn 0
/ x 0
游戏 n 0
设备 vn 0
duangduangduang eng 0
玩具 n 0
/ x 0
桌游 n 0
弹性 n 0
工作 vn 0
制度 n 0
满屋子 nr 0
鲜肉 n 0
/ x 0
小姐姐 nr 0
是不是 l 0
激动 a 0
高 a 0
逼 v 0
格龙猫 nr 0
兴趣 n 0
协会 n 0
量身 n 0
定制 v 0
爱好 a 0
活动 vn 0
取得 v 0
阶段性 n 0
成果 n 0
累 a 0
饿 v 0
歇 v 0
歇 v 0
一起 m 0
组团 n 0
电影 n 0
/ x 0
海天 nz 0
大餐 n 0
/ x 0
ktv eng 0
飙个歌 v 0
/ x 0
野外 s 0
郊游 n 0
/ x 0
攀岩 ns 0
/ x 0
国内外 s 0
旅游 vn 0
悄悄 z 0
告诉 v 0
文化 n 0
生活 vn 0
找 v 0
点 q 0
纸巾 n 0
口水 n 0
擦 v 0
远 a 0
超 v 0
行业 n 0
薪水 n 0
丰厚 a 0
期权 n 0
天花板 n 0
上升 v 0
空间 n 0
ai eng 1
领域 n 0
大牛 n 0
拜师学艺 nt 0
输 v 0
bat eng 1
创业 n 0
环境 n 0
只管 c 0
推动 v 0
事情 n 0
正确方向 n 0
发展 vn 0
没 v 0
矫情 a 0
约束 vn 0
希望 v 0
同事 n 0
更是 d 0
朋友 n 0
家人 n 0
灯塔 n 0
不远 d 0
远方 s 0
实有 v 0
虚 d 0
物质 n 0
净胜 n 0
已经 d 0
起航 v 0
科学 n 0
怪人 n 0
/ x 0
文艺 n 0
青年 t 0
/ x 0
数学 n 0
咖 n 0
/ x 0
产品 n 0
怪癖 n 0
/ x 0
眼镜 n 0
码农 n 0
/ x 0
时尚 n 0
达 v 0
/ x 0
背包客 n 0
/ x 0
历史 n 0
砖家 n 0
邀请 v 0
广大 a 0
有识之士 l 0
/ x 0
理想 n 0
之士 ns 0
龙猫 n 0
搭台 v 0
浪 n 0
一起 m 0
引领 v 0
行业 n 0
/ x 0
服务 vn 0
社会 n 0
/ x 0
成功 a 0
成功 a 0
喝彩 v 0
喝彩 v 0
奋斗 v 0
令 v 0
生活 vn 0
充满生机 l 0
责任 n 0
生命 vn 0
充满 a 0
意义 n 0
压力 n 0
不断 d 0
成长 v 0
成就 n 0
充满 a 0
自豪 n 0
不要 df 0
抱怨 v 0
生活 vn 0
艰辛 a 0
其实 d 0
奋斗 v 0
一种 m 0
幸福 a 0
人类 n 0
伟大 a 0
处 n 0
创造 v 0
发明 v 0
推动 v 0
社会 n 0
不断 d 0
发展 vn 0
进步 d 0
放眼 v 0
过去 t 0
蒸汽 n 0
时代 n 0
工业革命 nz 0
pc eng 1
移动端 nz 1
迅速 ad 0
崛起 v 0
无不 d 0
体现 v 0
科技 n 0
力量 n 0
人类 n 0
智慧 nr 0
着眼 d 0
未来 t 0
信息 n 0
数据 n 0
爆发 v 0
时代 n 0
ai eng 1
出现 v 0
全球 n 0
科技 n 0
新一轮 nz 0
革命 vn 0
泛 v 0
行业 n 0
服务 vn 0
社会 n 0
环境 n 0
人工智能 n 0
机器 n 0
学习 v 0
已然 d 0
进入 v 0
生活 vn 0
未来 t 0
身体 n 0
/ x 0
行为 v 0
/ x 0
知识 v 0
/ x 0
时间 n 0
/ x 0
创造力 n 0
/ x 0
审美 vn 0
数据 n 0
财富 n 0
科技 n 0
进步 d 0
会 v 0
之间 f 0
更加 d 0
平等 a 0
人工智能 n 0
发展 vn 0
信息 n 0
成果 n 0
更加 d 0
准确 a 0
商业 n 0
合作 vn 0
社会分工 n 0
更加 d 0
高效 a 0
龙猫 n 0
数据 n 0
2014 m 0
年 m 0
成立 v 0
北京 ns 0
ai eng 1
时代 n 0
背景 n 0
行业 n 0
早期 t 0
探索者 nr 0
专注 v 0
基础 n 0
研究 vn 0
数据服务 n 0
关注 v 0
全球 n 0
人工智能 n 0
发展 vn 0
技术 n 0
更新 d 0
提升 v 0
ai eng 1
数据服务 n 0
优质 n 0
/ x 0
准确 a 0
全面 n 0
龙猫 n 0
数据 n 0
多所 m 0
一类 m 0
院校 n 0
成立 v 0
ai eng 1
研发 j 0
联合 v 0
实验室 n 0
位 v 0
ai eng 1
领域 n 0
专家 n 0
/ x 0
教授 n 0
研发 j 0
团队 n 0
百余人 l 0
实验室 n 0
专注 v 0
研发 j 0
机器 n 0
学习 v 0
/ x 0
各类 r 0
数据 n 0
样本 n 0
优化 vn 0
人才培养 l 0
方向 n 0
不断 d 0
前行 v 0
深耕 v 0
目前 t 0
平台 n 0
用户 n 0
突破 vn 0
千万 m 0
大量 n 0
互联网 n 0
企业 n 0
/ x 0
人工智能 n 0
企业 n 0
提供 v 0
ai eng 1
数据业务 n 0
支持 v 0
ai eng 1
领域 n 0
龙猫 n 0
数据 n 0
秉承 v 0
包容 v 0
平等 a 0
/ x 0
透明 v 0
开放 v 0
/ x 0
创新 v 0
发展 vn 0
理念 n 0
服务 vn 0
社会 n 0
服务 vn 0
人类 n 0
闭目 n 0
求索 v 0
内心世界 n 0
中 f 0
向往 d 0
美好生活 i 0
风 n 0
轻轻 d 0
暖 a 0
暖 a 0
阳 n 0
诗 n 0
远方 s 0
满满的 z 0
行囊 n 0
威风凛凛 i 0
气宇轩昂 i 0
目 ng 0
所及 c 0
皆 d 0
尊 q 0
疆土 n 0
东京 ns 0
/ x 0
巴黎 ns 0
/ x 0
印度尼西亚 ns 0
美景 n 0
/ x 0
美酒 n 0
/ x 0
夜晚 t 0
霞 n 0
立足 d 0
当下 t 0
选择 v 0
行驶 v 0
虚幻 n 0
憧憬 v 0
向往 d 0
变为 v 0
现实 n 0
勤奋 a 0
智慧 nr 0
最好 a 0
解决 v 0
途径 n 0
龙猫 n 0
数据 n 0
搭建 v 0
一个 m 0
平台 n 0
汇集 v 0
一群 m 0
思想 n 0
/ x 0
智慧 nr 0
/ x 0
风骨 n 0
/ x 0
追求 v 0
/ x 0
勇气 n 0
/ x 0
胆识 n 0
/ x 0
个性 n 0
年轻人 n 0
共同 d 0
实现 v 0
一个 m 0
目标 n 0
一个 m 0
梦想 n 0
相信 v 0
「 x 0
一个 m 0
具有 v 0
创造性 n 0
颠覆性 i 0
优秀人才 n 0
珍贵 a 0
」 x 0
欣赏 v 0
「 x 0
目标 n 0
明确 ad 0
